date,event_id,venue,city,state,show_set,time,song,song_n,isong,next_set,Nevents,ievent,break_length
1993-08-25,5167,Shoreline Amphitheatre,Mountain View,CA,Encore,,Lucy In The Sky With Diamonds,1,36594,,1,1,long
1993-08-26,5168,Shoreline Amphitheatre,Mountain View,CA,Set 1,,Don't Ease Me In,1,36601,Set 2,1,1,long
1993-08-26,5168,Shoreline Amphitheatre,Mountain View,CA,Set 2,,Around And Around,1,36610,Encore,1,1,short
1993-08-26,5168,Shoreline Amphitheatre,Mountain View,CA,Encore,,Rain,1,36611,,1,1,long
1993-08-27,5169,Shoreline Amphitheatre,Mountain View,CA,Set 1,,Johnny B. Goode,1,36618,Set 2,1,1,long
1993-08-27,5169,Shoreline Amphitheatre,Mountain View,CA,Set 2,,Turn On Your Lovelight,1,36629,Encore,1,1,short
1993-08-27,5169,Shoreline Amphitheatre,Mountain View,CA,Encore,,I Fought The Law,1,36630,,1,1,long
1993-09-08,5171,Richfield Coliseum,Richfield,OH,Set 1,,Johnny B. Goode,1,36637,Set 2,1,1,long
1993-09-08,5171,Richfield Coliseum,Richfield,OH,Set 2,,Sugar Magnolia,1,36646,Encore,1,1,short
1993-09-08,5171,Richfield Coliseum,Richfield,OH,Encore,,The Weight,1,36647,,1,1,long
1993-09-09,5172,Richfield Coliseum,Richfield,OH,Set 1,,Don't Ease Me In,1,36654,Set 2,1,1,long
1993-09-09,5172,Richfield Coliseum,Richfield,OH,Set 2,,Morning Dew,1,36662,Encore,1,1,short
1993-09-09,5172,Richfield Coliseum,Richfield,OH,Encore,,I Fought The Law,1,36663,,1,1,long
1993-09-10,5173,Richfield Coliseum,Richfield,OH,Set 1,,Bertha,1,36670,Set 2,1,1,long
1993-09-10,5173,Richfield Coliseum,Richfield,OH,Set 2,,Not Fade Away,1,36681,Encore,1,1,short
1993-09-10,5173,Richfield Coliseum,Richfield,OH,Encore,,U.S. Blues,1,36682,,1,1,long
1993-09-12,5174,Spectrum,Philadelphia,PA,Set 1,,Picasso Moon,1,36690,Set 2,1,1,long
1993-09-12,5174,Spectrum,Philadelphia,PA,Set 2,,Turn On Your Lovelight,1,36700,Encore,1,1,short
1993-09-12,5174,Spectrum,Philadelphia,PA,Encore,,Knockin' On Heaven's Door,1,36701,,1,1,long
1993-09-13,5175,Spectrum,Philadelphia,PA,Set 1,,Let It Grow,1,36708,Set 2,1,1,long
1993-09-13,5175,Spectrum,Philadelphia,PA,Set 2,,Good Lovin',1,36718,Encore,1,1,short
1993-09-13,5175,Spectrum,Philadelphia,PA,Encore,,I Fought The Law,1,36719,,1,1,long
1993-09-14,5176,Spectrum,Philadelphia,PA,Set 1,,Bird Song,1,36727,Set 2,1,1,long
1993-09-14,5176,Spectrum,Philadelphia,PA,Set 2,,Sugar Magnolia,1,36737,Encore,1,1,short
1993-09-14,5176,Spectrum,Philadelphia,PA,Encore,,Brokedown Palace,1,36738,,1,1,long
1993-09-16,5178,Madison Square Garden,New York,NY,Set 1,,Don't Ease Me In,1,36746,Set 2,1,1,long
1993-09-16,5178,Madison Square Garden,New York,NY,Set 2,,Not Fade Away,1,36756,Encore,1,1,short
1993-09-16,5178,Madison Square Garden,New York,NY,Encore,,Liberty,1,36757,,1,1,long
1993-09-17,5180,Madison Square Garden,New York,NY,Set 1,,Promised Land,1,36765,Set 2,1,1,long
1993-09-17,5180,Madison Square Garden,New York,NY,Set 2,,Turn On Your Lovelight,1,36776,Encore,1,1,short
1993-09-17,5180,Madison Square Garden,New York,NY,Encore,,I Fought The Law,1,36777,,1,1,long
1993-09-18,5181,Madison Square Garden,New York,NY,Set 1,,Loose Lucy,1,36784,Set 2,1,1,long
1993-09-18,5181,Madison Square Garden,New York,NY,Set 2,,One More Saturday Night,1,36794,Encore,1,1,short
1993-09-18,5181,Madison Square Garden,New York,NY,Encore,,Gloria,1,36795,,1,1,long
1993-09-20,5182,Madison Square Garden,New York,NY,Set 1,,Johnny B. Goode,1,36803,Set 2,1,1,long
1993-09-20,5182,Madison Square Garden,New York,NY,Set 2,,Morning Dew,1,36812,Encore,1,1,short
1993-09-20,5182,Madison Square Garden,New York,NY,Encore,,Tomorrow Never Knows,1,36814,,1,1,long
1993-09-21,5183,Madison Square Garden,New York,NY,Set 1,,The Music Never Stopped,1,36821,Set 2,1,1,long
1993-09-21,5183,Madison Square Garden,New York,NY,Set 2,,Sugar Magnolia,1,36831,Encore,1,1,short
1993-09-21,5183,Madison Square Garden,New York,NY,Encore,,The Weight,1,36832,,1,1,long
1993-09-22,5184,Madison Square Garden,New York,NY,Set 1,,Bird Song,1,36839,Set 2,1,1,long
1993-09-22,5184,Madison Square Garden,New York,NY,Set 2,,Turn On Your Lovelight,1,36848,Encore,1,1,short
1993-09-22,5184,Madison Square Garden,New York,NY,Encore,,I Fought The Law,1,36849,,1,1,long
1993-09-24,5185,Boston Garden,Boston,MA,Set 1,,Picasso Moon,1,36856,Set 2,1,1,long
1993-09-24,5185,Boston Garden,Boston,MA,Set 2,,Around And Around,1,36866,Encore,1,1,short
1993-09-24,5185,Boston Garden,Boston,MA,Encore,,Liberty,1,36867,,1,1,long
1993-09-25,5186,Boston Garden,Boston,MA,Set 1,,Deal,1,36874,Set 2,1,1,long
1993-09-25,5186,Boston Garden,Boston,MA,Set 2,,One More Saturday Night,1,36885,Encore,1,1,short
1993-09-25,5186,Boston Garden,Boston,MA,Encore,,I Fought The Law,1,36886,,1,1,long
1993-09-26,5187,Boston Garden,Boston,MA,Set 1,,Don't Ease Me In,1,36895,Set 2,1,1,long
1993-09-26,5187,Boston Garden,Boston,MA,Set 2,,Standing On The Moon,1,36903,Encore,1,1,short
1993-09-26,5187,Boston Garden,Boston,MA,Encore,,Rain,1,36904,,1,1,long
1993-09-28,5188,Boston Garden,Boston,MA,Set 1,,Bird Song,1,36911,Set 2,1,1,long
1993-09-28,5188,Boston Garden,Boston,MA,Set 2,,Good Lovin',1,36921,Encore,1,1,short
1993-09-28,5188,Boston Garden,Boston,MA,Encore,,U.S. Blues,1,36922,,1,1,long
1993-09-29,5189,Boston Garden,Boston,MA,Set 1,,Tennessee Jed,1,36930,Set 2,1,1,long
1993-09-29,5189,Boston Garden,Boston,MA,Set 2,,Sugar Magnolia,1,36940,Encore,1,1,short
1993-09-29,5189,Boston Garden,Boston,MA,Encore,,Liberty,1,36941,,1,1,long
1993-09-30,5190,Boston Garden,Boston,MA,Set 1,,Don't Ease Me In,1,36949,Set 2,1,1,long
1993-09-30,5190,Boston Garden,Boston,MA,Set 2,,Not Fade Away,1,36959,Encore,1,1,short
1993-09-30,5190,Boston Garden,Boston,MA,Encore,,Brokedown Palace,1,36960,,1,1,long
1993-12-08,5209,Los Angeles Memorial Sports Arena,Los Angeles,CA,Set 1,,Picasso Moon,1,36970,Set 2,1,1,long
1993-12-08,5209,Los Angeles Memorial Sports Arena,Los Angeles,CA,Set 2,,Sugar Magnolia,1,36980,Encore,1,1,short
1993-12-08,5209,Los Angeles Memorial Sports Arena,Los Angeles,CA,Encore,,I Fought The Law,1,36981,,1,1,long
1993-12-09,5210,Los Angeles Memorial Sports Arena,Los Angeles,CA,Set 1,,Don't Ease Me In,1,36989,Set 2,1,1,long
1993-12-09,5210,Los Angeles Memorial Sports Arena,Los Angeles,CA,Set 2,,Turn On Your Lovelight,1,36999,Encore,1,1,short
1993-12-09,5210,Los Angeles Memorial Sports Arena,Los Angeles,CA,Encore,,Liberty,1,37000,,1,1,long
1993-12-10,5211,Los Angeles Memorial Sports Arena,Los Angeles,CA,Set 1,,Bertha,1,37007,Set 2,1,1,long
1993-12-10,5211,Los Angeles Memorial Sports Arena,Los Angeles,CA,Set 2,,Not Fade Away,1,37016,Encore,1,1,short
1993-12-10,5211,Los Angeles Memorial Sports Arena,Los Angeles,CA,Encore,,Brokedown Palace,1,37017,,1,1,long
1993-12-12,5212,San Diego Sports Arena,San Diego,CA,Set 1,,Promised Land,1,37025,Set 2,1,1,long
1993-12-12,5212,San Diego Sports Arena,San Diego,CA,Set 2,,Around And Around,1,37037,Encore,1,1,short
1993-12-12,5212,San Diego Sports Arena,San Diego,CA,Encore,,I Fought The Law,1,37038,,1,1,long
1993-12-13,5213,San Diego Sports Arena,San Diego,CA,Set 1,,Mississippi Half Step,1,37045,Set 2,1,1,long
1993-12-13,5213,San Diego Sports Arena,San Diego,CA,Set 2,,Throwing Stones,1,37054,Encore,1,1,short
1993-12-13,5213,San Diego Sports Arena,San Diego,CA,Encore,,Liberty,1,37055,,1,1,long
1993-12-17,5214,Oakland Coliseum Arena,Oakland,CA,Set 1,,The Music Never Stopped,1,37063,Set 2,1,1,long
1993-12-17,5214,Oakland Coliseum Arena,Oakland,CA,Set 2,,Good Lovin',1,37074,Encore,1,1,short
1993-12-17,5214,Oakland Coliseum Arena,Oakland,CA,Encore,,I Fought The Law,1,37075,,1,1,long
1993-12-18,5215,Oakland Coliseum Arena,Oakland,CA,Set 1,,Deal,1,37083,Set 2,1,1,long
1993-12-18,5215,Oakland Coliseum Arena,Oakland,CA,Set 2,,One More Saturday Night,1,37093,Encore,1,1,short
1993-12-18,5215,Oakland Coliseum Arena,Oakland,CA,Encore,,Box Of Rain,1,37094,,1,1,long
1993-12-19,5216,Oakland Coliseum Arena,Oakland,CA,Set 1,,Promised Land,1,37102,Set 2,1,1,long
1993-12-19,5216,Oakland Coliseum Arena,Oakland,CA,Set 2,,Sugar Magnolia,1,37113,Encore,1,1,short
1993-12-19,5216,Oakland Coliseum Arena,Oakland,CA,Encore,,Brokedown Palace,1,37114,,1,1,long
1994-02-25,5222,Oakland Coliseum Arena,Oakland,CA,Set 1,,Don't Ease Me In,1,37122,Set 2,1,1,long
1994-02-25,5222,Oakland Coliseum Arena,Oakland,CA,Set 2,,Sugar Magnolia,1,37134,Encore,1,1,short
1994-02-25,5222,Oakland Coliseum Arena,Oakland,CA,Encore,,I Fought The Law,1,37135,,1,1,long
1994-02-26,5223,Oakland Coliseum Arena,Oakland,CA,Set 1,,The Music Never Stopped,1,37142,Set 2,1,1,long
1994-02-26,5223,Oakland Coliseum Arena,Oakland,CA,Set 2,,One More Saturday Night,1,37151,Encore,1,1,short
1994-02-26,5223,Oakland Coliseum Arena,Oakland,CA,Encore,,Liberty,1,37152,,1,1,long
1994-02-27,5224,Oakland Coliseum Arena,Oakland,CA,Set 1,,Easy Answers,1,37160,Set 2,1,1,long
1994-02-27,5224,Oakland Coliseum Arena,Oakland,CA,Set 2,,Turn On Your Lovelight,1,37169,Encore,1,1,short
1994-02-27,5224,Oakland Coliseum Arena,Oakland,CA,Encore,,Rain,1,37170,,1,1,long
1994-03-04,5225,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Set 1,,Promised Land,1,37177,Set 2,1,1,long
1994-03-04,5225,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Set 2,,Throwing Stones,1,37187,Encore,1,1,short
1994-03-04,5225,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Encore,,U.S. Blues,1,37188,,1,1,long
1994-03-05,5226,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Set 1,,Bertha,1,37195,Set 2,1,1,long
1994-03-05,5226,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Set 2,,One More Saturday Night,1,37205,Encore,1,1,short
1994-03-05,5226,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Encore,,I Fought The Law,1,37206,,1,1,long
1994-03-06,5227,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Set 1,,Let It Grow,1,37214,Set 2,1,1,long
1994-03-06,5227,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Set 2,,Good Lovin',1,37224,Encore,1,1,short
1994-03-06,5227,Blockbuster Desert Sky Pavilion,Phoenix,AZ,Encore,,Liberty,1,37225,,1,1,long
1994-03-16,5229,Rosemont Horizon,Rosemont,IL,Set 1,,Don't Ease Me In,1,37234,Set 2,1,1,long
1994-03-16,5229,Rosemont Horizon,Rosemont,IL,Set 2,,Sugar Magnolia,1,37244,Encore,1,1,short
1994-03-16,5229,Rosemont Horizon,Rosemont,IL,Encore,,I Fought The Law,1,37245,,1,1,long
1994-03-17,5230,Rosemont Horizon,Rosemont,IL,Set 1,,Eternity,1,37252,Set 2,1,1,long
1994-03-17,5230,Rosemont Horizon,Rosemont,IL,Set 2,,Morning Dew,1,37262,Encore,1,1,short
1994-03-17,5230,Rosemont Horizon,Rosemont,IL,Encore,,Rain,1,37263,,1,1,long
1994-03-18,5231,Rosemont Horizon,Rosemont,IL,Set 1,,The Music Never Stopped,1,37270,Set 2,1,1,long
1994-03-18,5231,Rosemont Horizon,Rosemont,IL,Set 2,,Around And Around,1,37279,Encore,1,1,short
1994-03-18,5231,Rosemont Horizon,Rosemont,IL,Encore,,U.S. Blues,1,37280,,1,1,long
1994-03-20,5232,Richfield Coliseum,Richfield,OH,Set 1,,Don't Ease Me In,1,37288,Set 2,1,1,long
1994-03-20,5232,Richfield Coliseum,Richfield,OH,Set 2,,Not Fade Away,1,37298,Encore,1,1,short
1994-03-20,5232,Richfield Coliseum,Richfield,OH,Encore,,I Fought The Law,1,37299,,1,1,long
1994-03-21,5233,Richfield Coliseum,Richfield,OH,Set 1,,Tennessee Jed,1,37307,Set 2,1,1,long
1994-03-21,5233,Richfield Coliseum,Richfield,OH,Set 2,,Turn On Your Lovelight,2,37317,Encore,1,1,short
1994-03-21,5233,Richfield Coliseum,Richfield,OH,Encore,,Liberty,1,37318,,1,1,long
1994-03-23,5234,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 1,,Promised Land,1,37324,Set 2,1,1,long
1994-03-23,5234,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 2,,Good Lovin',1,37334,Encore,1,1,short
1994-03-23,5234,Nassau Veterans Memorial Coliseum,Uniondale,NY,Encore,,U.S. Blues,1,37335,,1,1,long
1994-03-24,5235,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 1,,Cassidy,1,37343,Set 2,1,1,long
1994-03-24,5235,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 2,,Not Fade Away,1,37352,Encore,1,1,short
1994-03-24,5235,Nassau Veterans Memorial Coliseum,Uniondale,NY,Encore,,Liberty,1,37353,,1,1,long
1994-03-25,5236,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 1,,Don't Ease Me In,1,37362,Set 2,1,1,long
1994-03-25,5236,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 2,,Around And Around,1,37371,Encore,1,1,short
1994-03-25,5236,Nassau Veterans Memorial Coliseum,Uniondale,NY,Encore,,The Weight,1,37372,,1,1,long
1994-03-27,5237,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 1,,Deal,1,37380,Set 2,1,1,long
1994-03-27,5237,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 2,,Morning Dew,1,37388,Encore,1,1,short
1994-03-27,5237,Nassau Veterans Memorial Coliseum,Uniondale,NY,Encore,,Johnny B. Goode,1,37389,,1,1,long
1994-03-28,5238,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 1,,The Music Never Stopped,1,37398,Set 2,1,1,long
1994-03-28,5238,Nassau Veterans Memorial Coliseum,Uniondale,NY,Set 2,,Turn On Your Lovelight,1,37409,Encore,1,1,short
1994-03-28,5238,Nassau Veterans Memorial Coliseum,Uniondale,NY,Encore,,Brokedown Palace,1,37410,,1,1,long
1994-03-30,5239,The Omni,Atlanta,GA,Set 1,,Promised Land,1,37418,Set 2,1,1,long
1994-03-30,5239,The Omni,Atlanta,GA,Set 2,,Sugar Magnolia,1,37427,Encore,1,1,short
1994-03-30,5239,The Omni,Atlanta,GA,Encore,,Liberty,1,37428,,1,1,long
1994-03-31,5240,The Omni,Atlanta,GA,Set 1,,Easy Answers,1,37434,Set 2,1,1,long
1994-03-31,5240,The Omni,Atlanta,GA,Set 2,,Standing On The Moon,1,37443,Encore,1,1,short
1994-03-31,5240,The Omni,Atlanta,GA,Encore,,I Fought The Law,1,37444,,1,1,long
1994-04-01,5241,The Omni,Atlanta,GA,Set 1,,Bird Song,1,37450,Set 2,1,1,long
1994-04-01,5241,The Omni,Atlanta,GA,Set 2,,Turn On Your Lovelight,1,37461,Encore,1,1,short
1994-04-01,5241,The Omni,Atlanta,GA,Encore,,Brokedown Palace,1,37462,,1,1,long
1994-04-04,5243,Orlando Arena,Orlando,FL,Set 1,,Don't Ease Me In,1,37471,Set 2,1,1,long
1994-04-04,5243,Orlando Arena,Orlando,FL,Set 2,,Not Fade Away,1,37480,Encore,1,1,short
1994-04-04,5243,Orlando Arena,Orlando,FL,Encore,,I Fought The Law,1,37481,,1,1,long
1994-04-06,5244,Miami Arena,Miami,FL,Set 1,,Promised Land,1,37489,Set 2,1,1,long
1994-04-06,5244,Miami Arena,Miami,FL,Set 2,,Standing On The Moon,1,37499,Encore,1,1,short
1994-04-06,5244,Miami Arena,Miami,FL,Encore,,Johnny B. Goode,1,37500,,1,1,long
1994-04-07,5245,Miami Arena,Miami,FL,Set 1,,The Music Never Stopped,1,37506,Set 2,1,1,long
1994-04-07,5245,Miami Arena,Miami,FL,Set 2,,Sugar Magnolia,1,37514,Encore,1,1,short
1994-04-07,5245,Miami Arena,Miami,FL,Encore,,Liberty,1,37515,,1,1,long
1994-04-08,5246,Miami Arena,Miami,FL,Set 1,,Bird Song,1,37521,Set 2,1,1,long
1994-04-08,5246,Miami Arena,Miami,FL,Set 2,,Around And Around,1,37531,Encore,1,1,short
1994-04-08,5246,Miami Arena,Miami,FL,Encore,,I Fought The Law,1,37532,,1,1,long
1994-06-08,5261,Cal Expo Amphitheatre,Sacramento,CA,Set 1,,Don't Ease Me In,1,37540,Set 2,1,1,long
1994-06-08,5261,Cal Expo Amphitheatre,Sacramento,CA,Set 2,,Turn On Your Lovelight,1,37550,Encore,1,1,short
1994-06-08,5261,Cal Expo Amphitheatre,Sacramento,CA,Encore,,I Fought The Law,1,37551,,1,1,long
1994-06-09,5262,Cal Expo Amphitheatre,Sacramento,CA,Set 1,,Deal,1,37557,Set 2,1,1,long
1994-06-09,5262,Cal Expo Amphitheatre,Sacramento,CA,Set 2,,Not Fade Away,1,37567,Encore,1,1,short
1994-06-09,5262,Cal Expo Amphitheatre,Sacramento,CA,Encore,,Box Of Rain,1,37568,,1,1,long
1994-06-10,5263,Cal Expo Amphitheatre,Sacramento,CA,Set 1,,Don't Ease Me In,1,37575,Set 2,1,1,long
1994-06-10,5263,Cal Expo Amphitheatre,Sacramento,CA,Set 2,,Sunshine Daydream,1,37585,Encore,1,1,short
1994-06-10,5263,Cal Expo Amphitheatre,Sacramento,CA,Encore,,Brokedown Palace,1,37586,,1,1,long
1994-06-13,5264,Seattle Center Memorial Stadium,Seattle,WA,Set 1,,Promised Land,1,37593,Set 2,1,1,long
1994-06-13,5264,Seattle Center Memorial Stadium,Seattle,WA,Set 2,,Morning Dew,1,37601,Encore,1,1,short
1994-06-13,5264,Seattle Center Memorial Stadium,Seattle,WA,Encore,,U.S. Blues,1,37602,,1,1,long
1994-06-14,5265,Seattle Center Memorial Stadium,Seattle,WA,Set 1,,Eternity,1,37608,Set 2,1,1,long
1994-06-14,5265,Seattle Center Memorial Stadium,Seattle,WA,Set 2,,Sugar Magnolia,1,37618,Encore,1,1,short
1994-06-14,5265,Seattle Center Memorial Stadium,Seattle,WA,Encore,,Liberty,1,37619,,1,1,long
1994-06-17,5266,"Autzen Stadium, University of Oregon",Eugene,OR,Set 1,,Deal,1,37627,Set 2,1,1,long
1994-06-17,5266,"Autzen Stadium, University of Oregon",Eugene,OR,Set 2,,Not Fade Away,1,37637,Encore,1,1,short
1994-06-17,5266,"Autzen Stadium, University of Oregon",Eugene,OR,Encore,,U.S. Blues,1,37638,,1,1,long
1994-06-18,5267,"Autzen Stadium, University of Oregon",Eugene,OR,Set 1,,Easy Answers,1,37646,Set 2,1,1,long
1994-06-18,5267,"Autzen Stadium, University of Oregon",Eugene,OR,Set 2,,One More Saturday Night,1,37656,Encore,1,1,short
1994-06-18,5267,"Autzen Stadium, University of Oregon",Eugene,OR,Encore,,I Fought The Law,1,37657,,1,1,long
1994-06-19,5268,"Autzen Stadium, University of Oregon",Eugene,OR,Set 1,,Bird Song,1,37663,Set 2,1,1,long
1994-06-19,5268,"Autzen Stadium, University of Oregon",Eugene,OR,Set 2,,Good Lovin',1,37674,Encore,1,1,short
1994-06-19,5268,"Autzen Stadium, University of Oregon",Eugene,OR,Encore,,Knockin' On Heaven's Door,1,37675,,1,1,long
1994-06-24,5269,Sam Boyd Silver Bowl,Las Vegas,NV,Set 1,,Don't Ease Me In,1,37683,Set 2,1,1,long
1994-06-24,5269,Sam Boyd Silver Bowl,Las Vegas,NV,Set 2,,Standing On The Moon,1,37692,Encore,1,1,short
1994-06-24,5269,Sam Boyd Silver Bowl,Las Vegas,NV,Encore,,Johnny B. Goode,1,37693,,1,1,long
1994-06-25,5270,Sam Boyd Silver Bowl,Las Vegas,NV,Set 1,,Cassidy,1,37699,Set 2,1,1,long
1994-06-25,5270,Sam Boyd Silver Bowl,Las Vegas,NV,Set 2,,One More Saturday Night,1,37709,Encore,1,1,short
1994-06-25,5270,Sam Boyd Silver Bowl,Las Vegas,NV,Encore,,Liberty,1,37710,,1,1,long
1994-06-26,5271,Sam Boyd Silver Bowl,Las Vegas,NV,Set 1,,The Music Never Stopped,1,37718,Set 2,1,1,long
1994-06-26,5271,Sam Boyd Silver Bowl,Las Vegas,NV,Set 2,,Morning Dew,1,37728,Encore,1,1,short
1994-06-26,5271,Sam Boyd Silver Bowl,Las Vegas,NV,Encore,,U.S. Blues,1,37729,,1,1,long
1994-07-01,5272,Shoreline Amphitheatre,Mountain View,CA,Set 1,,Don't Ease Me In,1,37738,Set 2,1,1,long
1994-07-01,5272,Shoreline Amphitheatre,Mountain View,CA,Set 2,,Sugar Magnolia,1,37749,,1,1,long
1994-07-02,5273,Shoreline Amphitheatre,Mountain View,CA,Set 1,,Eternity,1,37756,Set 2,1,1,long
1994-07-02,5273,Shoreline Amphitheatre,Mountain View,CA,Set 2,,One More Saturday Night,1,37768,,1,1,long
1994-07-03,5274,Shoreline Amphitheatre,Mountain View,CA,Set 1,,Promised Land,1,37774,Set 2,1,1,long
1994-07-03,5274,Shoreline Amphitheatre,Mountain View,CA,Set 2,,Good Lovin',1,37784,Encore,1,1,short
1994-07-03,5274,Shoreline Amphitheatre,Mountain View,CA,Encore,,Liberty,1,37785,,1,1,long
1994-07-13,5275,Franklin County Field,Highgate,VT,Set 1,,Let It Grow,1,37793,Set 2,1,1,long
1994-07-13,5275,Franklin County Field,Highgate,VT,Set 2,,Sugar Magnolia,1,37804,Encore,1,1,short
1994-07-13,5275,Franklin County Field,Highgate,VT,Encore,,U.S. Blues,1,37805,,1,1,long
1994-07-16,5276,Robert F. Kennedy Stadium,Washington,DC,Set 1,,Promised Land,1,37814,Set 2,1,1,long
1994-07-16,5276,Robert F. Kennedy Stadium,Washington,DC,Set 2,,One More Saturday Night,1,37824,Encore,1,1,short
1994-07-16,5276,Robert F. Kennedy Stadium,Washington,DC,Encore,,Liberty,1,37825,,1,1,long
1994-07-17,5277,Robert F. Kennedy Stadium,Washington,DC,Set 1,,Don't Ease Me In,1,37832,Set 2,1,1,long
1994-07-17,5277,Robert F. Kennedy Stadium,Washington,DC,Set 2,,Turn On Your Lovelight,1,37841,Encore,1,1,short
1994-07-17,5277,Robert F. Kennedy Stadium,Washington,DC,Encore,,Brokedown Palace,1,37842,,1,1,long
1994-07-19,5278,Deer Creek Music Center,Knoblesville,IN,Set 1,,Easy Answers,1,37850,Set 2,1,1,long
1994-07-19,5278,Deer Creek Music Center,Knoblesville,IN,Set 2,,Not Fade Away,1,37859,Encore,1,1,short
1994-07-19,5278,Deer Creek Music Center,Knoblesville,IN,Encore,,Rain,1,37860,,1,1,long
1994-07-20,5279,Deer Creek Music Center,Knoblesville,IN,Set 1,,Don't Ease Me In,1,37867,Set 2,1,1,long
1994-07-20,5279,Deer Creek Music Center,Knoblesville,IN,Set 2,,Morning Dew,1,37878,Encore,1,1,short
1994-07-20,5279,Deer Creek Music Center,Knoblesville,IN,Encore,,Johnny B. Goode,1,37879,,1,1,long
1994-07-21,5280,Deer Creek Music Center,Knoblesville,IN,Set 1,,The Music Never Stopped,1,37888,Set 2,1,1,long
1994-07-21,5280,Deer Creek Music Center,Knoblesville,IN,Set 2,,Good Lovin',1,37899,Encore,1,1,short
1994-07-21,5280,Deer Creek Music Center,Knoblesville,IN,Encore,,Liberty,1,37900,,1,1,long
1994-07-23,5281,Soldier Field,Chicago,IL,Set 1,,Cassidy,1,37907,Set 2,1,1,long
1994-07-23,5281,Soldier Field,Chicago,IL,Set 2,,One More Saturday Night,1,37916,Encore,1,1,short
1994-07-23,5281,Soldier Field,Chicago,IL,Encore,,Knockin' On Heaven's Door,1,37917,,1,1,long
1994-07-24,5282,Soldier Field,Chicago,IL,Set 1,18:00:00.000,Don't Ease Me In,1,37925,Set 2,1,1,long
1994-07-24,5282,Soldier Field,Chicago,IL,Set 2,18:00:00.000,Not Fade Away,1,37935,Encore,1,1,short
1994-07-24,5282,Soldier Field,Chicago,IL,Encore,18:00:00.000,Liberty,1,37936,,1,1,long
1994-07-26,5283,Riverport Amphitheatre,Maryland Heights,MO,Set 1,,Deal,1,37945,Set 2,1,1,long
1994-07-26,5283,Riverport Amphitheatre,Maryland Heights,MO,Set 2,,Sugar Magnolia,1,37956,Encore,1,1,short
1994-07-26,5283,Riverport Amphitheatre,Maryland Heights,MO,Encore,,I Fought The Law,1,37957,,1,1,long
1994-07-27,5284,Riverport Amphitheatre,Maryland Heights,MO,Set 1,,Let It Grow,1,37964,Set 2,1,1,long
1994-07-27,5284,Riverport Amphitheatre,Maryland Heights,MO,Set 2,,Around And Around,1,37974,Encore,1,1,short
1994-07-27,5284,Riverport Amphitheatre,Maryland Heights,MO,Encore,,Liberty,1,37975,,1,1,long
1994-07-29,5285,Buckeye Lake Music Center,Thornville,OH,Set 1,,Deal,1,37984,Set 2,1,1,long
1994-07-29,5285,Buckeye Lake Music Center,Thornville,OH,Set 2,,Turn On Your Lovelight,1,37995,Encore,1,1,short
1994-07-29,5285,Buckeye Lake Music Center,Thornville,OH,Encore,,The Mighty Quinn,1,37996,,1,1,long
1994-07-31,5286,The Palace,Auburn Hills,MI,Set 1,,Midnight Hour,1,38005,Set 2,1,1,long
1994-07-31,5286,The Palace,Auburn Hills,MI,Set 2,,Good Lovin',1,38016,Encore,1,1,short
1994-07-31,5286,The Palace,Auburn Hills,MI,Encore,,The Weight,1,38017,,1,1,long
1994-08-01,5287,The Palace,Auburn Hills,MI,Set 1,,The Music Never Stopped,1,38023,Set 2,1,1,long
1994-08-01,5287,The Palace,Auburn Hills,MI,Set 2,,Satisfaction,1,38033,Encore,1,1,short
1994-08-01,5287,The Palace,Auburn Hills,MI,Encore,,Liberty,1,38034,,1,1,long
1994-08-03,5288,Giants Stadium,East Rutherford,NJ,Set 1,,Promised Land,1,38041,Set 2,1,1,long
1994-08-03,5288,Giants Stadium,East Rutherford,NJ,Set 2,,Sugar Magnolia,1,38051,Encore,1,1,short
